order_id,customer_id,order_date,order_amount
ORD-11676,CUST-1586,2024-09-27,118.17
ORD-11677,CUST-1587,2024-05-01,52.47
ORD-11678,CUST-1587,2024-07-21,185.28
ORD-11679,CUST-1587,2024-08-30,82.9
ORD-11680,CUST-1587,2024-12-18,19.24
ORD-11681,CUST-1587,2025-01-03,92.72
ORD-11682,CUST-1587,2025-03-27,138.93
ORD-11683,CUST-1588,2024-04-26,108.67
ORD-11684,CUST-1589,2024-02-05,224.29
ORD-11685,CUST-1589,2024-04-24,52.51
ORD-11686,CUST-1589,2024-05-10,188.64
ORD-11687,CUST-1590,2024-04-05,193.71
ORD-11688,CUST-1590,2024-04-18,20.31
ORD-11689,CUST-1591,2024-04-24,65.55
ORD-11690,CUST-1591,2024-05-15,18.38
ORD-11691,CUST-1591,2024-05-20,51.31
ORD-11692,CUST-1591,2024-08-14,67.71
ORD-11693,CUST-1591,2025-07-06,34.47
ORD-11694,CUST-1592,2024-04-24,114.83
ORD-11695,CUST-1593,2024-12-14,78.21
ORD-11696,CUST-1593,2024-12-27,49.02
ORD-11697,CUST-1593,2025-01-16,99.26
ORD-11698,CUST-1594,2024-07-20,37.18
ORD-11699,CUST-1594,2024-09-21,147.53
ORD-11700,CUST-1595,2024-07-05,34.36
ORD-11701,CUST-1595,2024-12-03,36.89
ORD-11702,CUST-1595,2024-12-12,61.14
ORD-11703,CUST-1595,2024-12-19,20.11
ORD-11704,CUST-1595,2025-01-04,53.08
ORD-11705,CUST-1596,2024-01-06,115.68
ORD-11706,CUST-1596,2024-02-09,21.62
ORD-11707,CUST-1596,2024-02-26,187.72
ORD-11708,CUST-1596,2024-05-29,92.91
ORD-11709,CUST-1596,2024-07-02,60.25
ORD-11710,CUST-1597,2024-09-27,46.25
ORD-11711,CUST-1597,2025-01-30,18.56
ORD-11712,CUST-1597,2025-03-08,175.48
ORD-11713,CUST-1598,2024-09-04,23.79
ORD-11714,CUST-1599,2024-12-29,26.49
ORD-11715,CUST-1599,2025-01-27,51.22
ORD-11716,CUST-1600,2025-01-07,167.88
ORD-11717,CUST-1601,2024-09-08,33.42
ORD-11718,CUST-1602,2024-07-31,36.0
ORD-11719,CUST-1602,2024-08-27,25.37
ORD-11720,CUST-1602,2024-10-09,218.52
ORD-11721,CUST-1603,2024-12-08,49.57
ORD-11722,CUST-1604,2024-11-02,27.48
ORD-11723,CUST-1605,2024-07-22,52.62
ORD-11724,CUST-1605,2024-11-07,185.36
ORD-11725,CUST-1605,2024-12-03,56.49
ORD-11726,CUST-1605,2025-03-19,119.33
ORD-11727,CUST-1606,2024-03-20,15.0
ORD-11728,CUST-1607,2024-04-02,117.74
ORD-11729,CUST-1608,2024-04-26,24.83
ORD-11730,CUST-1608,2024-05-22,169.62
ORD-11731,CUST-1608,2024-07-08,47.01
ORD-11732,CUST-1609,2024-08-14,74.64
ORD-11733,CUST-1610,2024-06-19,21.46
ORD-11734,CUST-1610,2024-11-03,54.4
ORD-11735,CUST-1610,2024-11-25,106.99
ORD-11736,CUST-1610,2024-12-31,36.62
ORD-11737,CUST-1611,2024-11-01,22.04
ORD-11738,CUST-1611,2024-11-17,151.68
ORD-11739,CUST-1612,2024-11-23,41.49
ORD-11740,CUST-1612,2025-01-02,86.02
ORD-11741,CUST-1613,2024-12-03,41.73
ORD-11742,CUST-1613,2025-01-25,53.87
ORD-11743,CUST-1613,2025-02-08,72.33
ORD-11744,CUST-1613,2025-02-15,47.17
ORD-11745,CUST-1613,2025-03-27,49.73
ORD-11746,CUST-1614,2024-08-02,189.99
ORD-11747,CUST-1614,2024-10-27,132.66
ORD-11748,CUST-1615,2025-01-13,30.4
ORD-11749,CUST-1615,2025-01-30,18.16
ORD-11750,CUST-1616,2024-03-15,128.16
ORD-11751,CUST-1616,2024-05-24,40.57
ORD-11752,CUST-1616,2024-06-19,62.07
ORD-11753,CUST-1616,2024-06-24,30.44
ORD-11754,CUST-1617,2024-03-17,58.11
ORD-11755,CUST-1618,2024-05-22,102.0
ORD-11756,CUST-1619,2025-01-28,43.94
ORD-11757,CUST-1619,2025-02-09,83.92
ORD-11758,CUST-1619,2025-03-01,69.79
ORD-11759,CUST-1619,2025-04-14,50.86
ORD-11760,CUST-1620,2024-09-22,112.1
ORD-11761,CUST-1621,2024-03-23,55.9
ORD-11762,CUST-1621,2024-06-30,61.2
ORD-11763,CUST-1621,2024-11-01,55.48
ORD-11764,CUST-1621,2024-12-06,20.79
ORD-11765,CUST-1622,2024-11-07,21.63
ORD-11766,CUST-1622,2024-12-23,14.77
ORD-11767,CUST-1622,2025-01-27,23.44
ORD-11768,CUST-1622,2025-02-10,42.02
ORD-11769,CUST-1623,2024-08-17,78.44
ORD-11770,CUST-1623,2024-09-27,99.64
ORD-11771,CUST-1624,2024-09-18,75.15
ORD-11772,CUST-1624,2024-10-09,18.33
ORD-11773,CUST-1624,2024-10-18,179.35
ORD-11774,CUST-1625,2024-08-24,129.84
ORD-11775,CUST-1626,2024-03-21,220.16
ORD-11776,CUST-1627,2024-01-12,30.75
ORD-11777,CUST-1628,2024-10-04,67.65
ORD-11778,CUST-1628,2025-01-24,20.99
ORD-11779,CUST-1628,2025-03-04,150.03
ORD-11780,CUST-1628,2025-04-01,55.26
ORD-11781,CUST-1628,2025-04-09,33.69
ORD-11782,CUST-1628,2025-05-01,201.17
ORD-11783,CUST-1628,2025-05-20,52.66
ORD-11784,CUST-1629,2024-12-12,76.47
ORD-11785,CUST-1630,2024-11-05,32.5
ORD-11786,CUST-1631,2025-01-19,156.1
ORD-11787,CUST-1631,2025-02-07,124.97
ORD-11788,CUST-1631,2025-03-16,52.77
ORD-11789,CUST-1631,2025-04-06,69.04
ORD-11790,CUST-1631,2025-06-08,46.9
ORD-11791,CUST-1632,2024-04-14,30.49
ORD-11792,CUST-1632,2024-05-18,154.13
ORD-11793,CUST-1632,2024-06-13,102.54
ORD-11794,CUST-1633,2024-11-08,108.38
ORD-11795,CUST-1633,2024-11-24,178.5
ORD-11796,CUST-1633,2025-01-08,43.56
ORD-11797,CUST-1633,2025-02-13,72.89
ORD-11798,CUST-1633,2025-03-26,55.81
ORD-11799,CUST-1634,2024-11-02,187.66
ORD-11800,CUST-1634,2025-03-19,42.43
ORD-11801,CUST-1635,2024-06-11,43.9
ORD-11802,CUST-1635,2024-08-26,52.11
ORD-11803,CUST-1635,2024-09-08,32.71
ORD-11804,CUST-1636,2024-10-12,192.93
ORD-11805,CUST-1637,2024-12-24,245.04
ORD-11806,CUST-1637,2025-03-27,20.08
ORD-11807,CUST-1638,2024-06-25,15.57
ORD-11808,CUST-1639,2024-12-13,82.99
ORD-11809,CUST-1640,2024-01-19,84.28
ORD-11810,CUST-1640,2024-04-22,24.06
ORD-11811,CUST-1640,2024-07-11,137.3
ORD-11812,CUST-1641,2024-08-08,15.87
ORD-11813,CUST-1642,2024-01-01,119.06
ORD-11814,CUST-1642,2024-01-09,26.32
ORD-11815,CUST-1642,2024-02-04,55.62
ORD-11816,CUST-1643,2024-06-21,147.67
ORD-11817,CUST-1643,2024-07-12,18.96
ORD-11818,CUST-1644,2024-09-06,27.64
ORD-11819,CUST-1644,2024-10-12,63.67
ORD-11820,CUST-1645,2024-07-16,23.89
ORD-11821,CUST-1645,2025-01-09,23.72
ORD-11822,CUST-1645,2025-02-13,41.93
ORD-11823,CUST-1646,2024-12-21,15.19
ORD-11824,CUST-1647,2025-01-21,61.11
ORD-11825,CUST-1647,2025-02-11,41.77
ORD-11826,CUST-1648,2025-01-14,30.85
ORD-11827,CUST-1648,2025-02-22,55.3
ORD-11828,CUST-1649,2024-03-26,99.6
ORD-11829,CUST-1650,2024-01-20,32.82
ORD-11830,CUST-1650,2024-03-12,62.08
ORD-11831,CUST-1650,2024-07-24,45.3
ORD-11832,CUST-1650,2024-09-20,56.18
ORD-11833,CUST-1650,2024-10-27,32.76
ORD-11834,CUST-1651,2024-07-17,63.61
ORD-11835,CUST-1651,2024-07-30,105.39
ORD-11836,CUST-1651,2025-02-08,201.95
ORD-11837,CUST-1652,2024-08-19,26.12
ORD-11838,CUST-1652,2024-12-06,85.39
ORD-11839,CUST-1652,2025-01-25,19.31
ORD-11840,CUST-1652,2025-03-12,20.88
ORD-11841,CUST-1652,2025-03-20,61.21
ORD-11842,CUST-1652,2025-04-17,70.27
ORD-11843,CUST-1653,2025-01-25,34.42
ORD-11844,CUST-1653,2025-02-23,80.71
ORD-11845,CUST-1653,2025-03-01,120.54
ORD-11846,CUST-1653,2025-04-09,33.69
ORD-11847,CUST-1653,2025-04-16,24.03
ORD-11848,CUST-1654,2024-10-03,67.72
ORD-11849,CUST-1655,2024-09-24,241.89
ORD-11850,CUST-1656,2024-05-01,25.54
ORD-11851,CUST-1656,2024-05-10,93.89
ORD-11852,CUST-1656,2024-05-24,88.64
ORD-11853,CUST-1656,2024-06-20,47.44
ORD-11854,CUST-1656,2024-07-23,42.3
ORD-11855,CUST-1657,2024-07-03,26.47
ORD-11856,CUST-1657,2024-07-18,14.02
ORD-11857,CUST-1658,2024-04-21,21.36
ORD-11858,CUST-1659,2024-09-14,39.48
ORD-11859,CUST-1660,2024-06-23,32.77
ORD-11860,CUST-1660,2024-08-08,145.78
ORD-11861,CUST-1660,2025-06-15,73.33
ORD-11862,CUST-1661,2024-07-10,42.25
ORD-11863,CUST-1662,2024-11-30,80.89
ORD-11864,CUST-1663,2024-12-14,59.23
ORD-11865,CUST-1664,2024-12-14,50.98
ORD-11866,CUST-1665,2024-06-10,86.29
ORD-11867,CUST-1666,2024-08-15,140.82
ORD-11868,CUST-1666,2024-08-23,17.4
ORD-11869,CUST-1666,2024-11-21,28.06
ORD-11870,CUST-1666,2025-01-14,63.38
ORD-11871,CUST-1667,2024-08-10,202.68
ORD-11872,CUST-1668,2024-02-15,73.62
ORD-11873,CUST-1668,2024-05-07,34.33
ORD-11874,CUST-1668,2024-05-24,113.01
ORD-11875,CUST-1668,2024-05-31,42.47
ORD-11876,CUST-1669,2024-02-03,20.76
ORD-11877,CUST-1669,2024-02-19,57.58
ORD-11878,CUST-1669,2024-05-16,91.04
ORD-11879,CUST-1669,2024-07-30,40.6
ORD-11880,CUST-1669,2024-08-27,45.02
ORD-11881,CUST-1669,2024-09-10,16.61
ORD-11882,CUST-1670,2024-11-07,31.42
ORD-11883,CUST-1671,2024-07-22,61.38
ORD-11884,CUST-1671,2024-10-09,98.95
ORD-11885,CUST-1671,2024-12-02,20.32
ORD-11886,CUST-1671,2025-02-02,57.59
ORD-11887,CUST-1671,2025-05-19,176.57
ORD-11888,CUST-1671,2025-05-26,124.19
ORD-11889,CUST-1672,2024-10-25,13.05
ORD-11890,CUST-1673,2024-02-18,62.21
ORD-11891,CUST-1673,2024-04-13,47.62
ORD-11892,CUST-1673,2024-06-16,60.46
ORD-11893,CUST-1673,2024-06-24,26.36
ORD-11894,CUST-1673,2024-09-19,96.39
ORD-11895,CUST-1674,2024-01-05,399.97
ORD-11896,CUST-1675,2024-09-06,39.16
ORD-11897,CUST-1675,2024-09-21,36.92
ORD-11898,CUST-1675,2024-10-04,163.43
ORD-11899,CUST-1675,2024-10-31,30.79
ORD-11900,CUST-1675,2024-12-01,37.62
ORD-11901,CUST-1676,2024-09-17,155.79
ORD-11902,CUST-1676,2024-10-18,162.94
ORD-11903,CUST-1676,2024-12-24,56.09
ORD-11904,CUST-1676,2025-02-08,38.1
ORD-11905,CUST-1676,2025-08-16,84.04
ORD-11906,CUST-1677,2024-01-10,51.36
ORD-11907,CUST-1678,2024-03-21,37.53
ORD-11908,CUST-1678,2024-05-05,17.37
ORD-11909,CUST-1678,2024-05-17,17.44
ORD-11910,CUST-1679,2024-09-05,110.29
ORD-11911,CUST-1679,2024-10-11,41.26
ORD-11912,CUST-1679,2024-10-30,79.42
ORD-11913,CUST-1679,2024-12-27,145.6
ORD-11914,CUST-1679,2025-01-19,107.96
ORD-11915,CUST-1680,2024-01-22,192.77
ORD-11916,CUST-1680,2024-02-29,74.53
ORD-11917,CUST-1680,2024-04-03,18.89
ORD-11918,CUST-1680,2024-06-12,101.89
ORD-11919,CUST-1680,2024-07-03,36.27
ORD-11920,CUST-1681,2024-08-25,191.17
ORD-11921,CUST-1682,2024-01-20,14.55
ORD-11922,CUST-1682,2024-03-01,105.82
ORD-11923,CUST-1682,2024-04-09,131.94
ORD-11924,CUST-1682,2024-04-15,42.2
ORD-11925,CUST-1682,2024-05-02,51.04
ORD-11926,CUST-1682,2024-05-10,212.83
ORD-11927,CUST-1683,2024-10-26,164.18
ORD-11928,CUST-1683,2024-11-06,19.07
ORD-11929,CUST-1683,2024-12-05,188.86
ORD-11930,CUST-1683,2025-01-14,61.23
ORD-11931,CUST-1684,2024-09-10,172.44
ORD-11932,CUST-1685,2024-10-21,35.8
ORD-11933,CUST-1685,2024-11-23,71.97
ORD-11934,CUST-1686,2024-06-19,30.96
ORD-11935,CUST-1686,2024-08-25,32.25
ORD-11936,CUST-1686,2024-12-04,157.06
ORD-11937,CUST-1686,2024-12-18,74.35
ORD-11938,CUST-1687,2024-04-23,43.37
ORD-11939,CUST-1687,2024-05-02,95.02
ORD-11940,CUST-1688,2024-05-16,118.2
ORD-11941,CUST-1688,2024-08-31,59.97
ORD-11942,CUST-1688,2024-10-02,14.54
ORD-11943,CUST-1689,2025-01-04,14.11
ORD-11944,CUST-1689,2025-02-17,64.25
ORD-11945,CUST-1690,2025-01-09,24.18
ORD-11946,CUST-1690,2025-01-25,32.38
ORD-11947,CUST-1691,2024-02-16,19.86
ORD-11948,CUST-1692,2024-03-30,16.28
ORD-11949,CUST-1693,2024-05-21,43.69
ORD-11950,CUST-1693,2024-06-18,97.03
ORD-11951,CUST-1693,2024-07-20,138.8
ORD-11952,CUST-1693,2024-12-01,39.11
ORD-11953,CUST-1693,2025-01-12,18.99
ORD-11954,CUST-1694,2024-08-30,89.02
ORD-11955,CUST-1694,2024-09-25,144.67
ORD-11956,CUST-1694,2024-11-06,50.13
ORD-11957,CUST-1695,2024-05-01,90.32
ORD-11958,CUST-1695,2024-07-15,35.29
ORD-11959,CUST-1695,2024-08-19,48.03
ORD-11960,CUST-1695,2024-09-16,29.6
ORD-11961,CUST-1695,2024-09-27,26.74
ORD-11962,CUST-1696,2024-09-07,37.22
ORD-11963,CUST-1697,2024-05-23,13.05
ORD-11964,CUST-1698,2024-09-18,44.32
ORD-11965,CUST-1698,2024-11-08,15.48
ORD-11966,CUST-1698,2024-11-15,52.22
ORD-11967,CUST-1699,2024-06-06,37.24
ORD-11968,CUST-1699,2024-07-03,23.1
ORD-11969,CUST-1700,2024-12-19,68.43
ORD-11970,CUST-1700,2025-01-04,32.88
ORD-11971,CUST-1700,2025-03-23,15.43
ORD-11972,CUST-1700,2025-10-31,21.58
ORD-11973,CUST-1700,2026-01-15,45.14
ORD-11974,CUST-1701,2024-01-01,30.75
ORD-11975,CUST-1701,2024-02-26,20.9
ORD-11976,CUST-1702,2025-01-11,32.13
ORD-11977,CUST-1702,2025-04-12,141.94
ORD-11978,CUST-1702,2025-06-22,24.52
ORD-11979,CUST-1703,2024-07-22,69.71
ORD-11980,CUST-1703,2024-08-16,54.43
ORD-11981,CUST-1703,2024-09-10,79.09
ORD-11982,CUST-1704,2024-09-06,97.34
ORD-11983,CUST-1705,2024-08-29,16.32
ORD-11984,CUST-1706,2024-12-17,37.09
ORD-11985,CUST-1706,2024-12-28,53.58
ORD-11986,CUST-1706,2025-02-12,14.54
ORD-11987,CUST-1707,2024-03-05,166.09
ORD-11988,CUST-1707,2024-04-11,23.35
ORD-11989,CUST-1707,2024-08-08,104.58
ORD-11990,CUST-1708,2024-06-24,111.51
ORD-11991,CUST-1708,2024-09-05,51.75
ORD-11992,CUST-1708,2024-11-19,131.06
ORD-11993,CUST-1709,2024-05-05,20.57
ORD-11994,CUST-1710,2024-10-15,88.06
ORD-11995,CUST-1710,2024-10-24,178.8
ORD-11996,CUST-1711,2024-10-04,15.13
ORD-11997,CUST-1712,2024-12-23,57.28
ORD-11998,CUST-1712,2025-03-20,117.55
ORD-11999,CUST-1712,2025-04-17,29.5
ORD-12000,CUST-1712,2025-05-15,126.25
ORD-12001,CUST-1712,2025-05-31,60.81
ORD-12002,CUST-1712,2025-08-17,40.85
ORD-12003,CUST-1713,2024-11-13,19.27
ORD-12004,CUST-1714,2024-10-09,51.48
ORD-12005,CUST-1714,2024-10-18,92.41
ORD-12006,CUST-1714,2024-10-24,145.21
ORD-12007,CUST-1714,2024-11-04,21.35
ORD-12008,CUST-1715,2024-07-11,64.67
ORD-12009,CUST-1715,2024-08-29,31.82
ORD-12010,CUST-1715,2025-01-14,24.59
ORD-12011,CUST-1715,2025-06-19,13.47
ORD-12012,CUST-1716,2024-06-23,47.33
ORD-12013,CUST-1717,2024-05-05,22.44
ORD-12014,CUST-1717,2024-05-20,19.75
ORD-12015,CUST-1717,2024-07-15,82.76
ORD-12016,CUST-1717,2024-12-02,97.53
ORD-12017,CUST-1717,2024-12-09,152.66
ORD-12018,CUST-1718,2024-06-25,69.63
ORD-12019,CUST-1718,2024-09-14,301.42
ORD-12020,CUST-1718,2024-10-11,15.66
ORD-12021,CUST-1718,2024-12-27,72.77
ORD-12022,CUST-1718,2025-01-10,56.89
ORD-12023,CUST-1719,2024-10-19,30.53
ORD-12024,CUST-1719,2024-11-01,61.55
ORD-12025,CUST-1719,2024-11-21,76.93
ORD-12026,CUST-1719,2024-12-01,81.66
ORD-12027,CUST-1719,2024-12-20,12.52
ORD-12028,CUST-1720,2024-06-07,228.25
ORD-12029,CUST-1720,2024-07-16,34.57
ORD-12030,CUST-1720,2024-07-26,91.53
ORD-12031,CUST-1720,2024-09-15,42.94
ORD-12032,CUST-1720,2025-02-02,13.96
ORD-12033,CUST-1720,2025-02-23,177.55
ORD-12034,CUST-1720,2025-03-17,31.39
ORD-12035,CUST-1721,2024-10-11,44.09
ORD-12036,CUST-1721,2024-11-08,111.9
ORD-12037,CUST-1721,2025-04-10,21.3
ORD-12038,CUST-1722,2024-10-01,49.75
ORD-12039,CUST-1722,2024-10-15,122.55
ORD-12040,CUST-1723,2024-10-19,15.18
ORD-12041,CUST-1723,2024-10-28,12.94
ORD-12042,CUST-1723,2024-11-09,17.15
ORD-12043,CUST-1724,2024-04-06,191.3
ORD-12044,CUST-1725,2024-05-14,27.6
ORD-12045,CUST-1726,2024-08-18,16.93
ORD-12046,CUST-1727,2024-01-24,36.19
ORD-12047,CUST-1727,2024-02-05,24.93
ORD-12048,CUST-1727,2024-04-14,13.54
ORD-12049,CUST-1727,2024-05-25,43.52
ORD-12050,CUST-1728,2024-02-09,160.75
ORD-12051,CUST-1728,2024-03-04,64.59
ORD-12052,CUST-1728,2024-03-29,21.24
ORD-12053,CUST-1728,2024-05-13,60.91
ORD-12054,CUST-1729,2024-11-13,76.97
ORD-12055,CUST-1729,2024-11-25,93.0
ORD-12056,CUST-1729,2025-01-19,14.11
ORD-12057,CUST-1729,2025-02-16,38.82
ORD-12058,CUST-1730,2024-09-06,47.11
ORD-12059,CUST-1730,2024-12-08,31.36
ORD-12060,CUST-1730,2025-06-09,74.33
ORD-12061,CUST-1730,2025-08-23,18.32
ORD-12062,CUST-1730,2025-09-06,104.83
ORD-12063,CUST-1731,2024-09-19,42.03
ORD-12064,CUST-1732,2024-08-23,60.3
ORD-12065,CUST-1732,2024-10-28,58.83
ORD-12066,CUST-1733,2024-05-14,254.99
ORD-12067,CUST-1734,2024-01-08,17.53
ORD-12068,CUST-1734,2024-02-14,239.22
ORD-12069,CUST-1735,2024-11-04,132.21
ORD-12070,CUST-1736,2024-10-10,28.22
ORD-12071,CUST-1736,2024-10-16,27.1
ORD-12072,CUST-1736,2024-10-29,39.29
ORD-12073,CUST-1737,2024-08-30,45.24
ORD-12074,CUST-1737,2024-09-19,143.6
ORD-12075,CUST-1738,2024-06-25,16.87
ORD-12076,CUST-1738,2024-09-16,21.25
ORD-12077,CUST-1738,2025-01-04,142.29
ORD-12078,CUST-1739,2024-11-10,124.53
ORD-12079,CUST-1739,2024-12-21,25.38
ORD-12080,CUST-1739,2025-01-23,236.38
ORD-12081,CUST-1739,2025-03-31,120.85
ORD-12082,CUST-1739,2025-04-06,53.51
ORD-12083,CUST-1739,2025-05-27,127.69
ORD-12084,CUST-1739,2025-06-03,136.88
ORD-12085,CUST-1740,2024-04-22,61.7
ORD-12086,CUST-1741,2024-04-03,51.76
ORD-12087,CUST-1742,2024-06-23,45.37
ORD-12088,CUST-1742,2024-08-28,69.0
ORD-12089,CUST-1742,2024-09-24,24.67
ORD-12090,CUST-1742,2024-10-10,68.19
ORD-12091,CUST-1743,2025-01-25,38.85
ORD-12092,CUST-1743,2025-03-11,18.64
ORD-12093,CUST-1743,2025-04-26,18.6
ORD-12094,CUST-1743,2025-09-21,94.24
ORD-12095,CUST-1744,2024-03-24,12.74
ORD-12096,CUST-1744,2024-04-10,58.83
ORD-12097,CUST-1744,2024-05-06,51.18
ORD-12098,CUST-1744,2024-11-04,40.53
ORD-12099,CUST-1744,2024-12-06,21.82
ORD-12100,CUST-1744,2024-12-13,109.58
ORD-12101,CUST-1744,2025-01-25,105.45
ORD-12102,CUST-1744,2025-02-06,67.64
ORD-12103,CUST-1745,2024-02-22,36.55
ORD-12104,CUST-1746,2024-08-23,16.8
ORD-12105,CUST-1746,2024-11-25,224.21
ORD-12106,CUST-1747,2024-06-14,32.96
ORD-12107,CUST-1748,2024-11-10,85.26
ORD-12108,CUST-1748,2024-11-20,89.65
ORD-12109,CUST-1748,2024-12-21,201.01
ORD-12110,CUST-1748,2025-01-01,79.42
ORD-12111,CUST-1748,2025-01-27,216.75
ORD-12112,CUST-1749,2024-04-27,13.5
ORD-12113,CUST-1749,2024-05-13,34.03
ORD-12114,CUST-1749,2024-06-13,24.7
ORD-12115,CUST-1749,2024-09-18,91.83
ORD-12116,CUST-1749,2024-09-27,80.76
ORD-12117,CUST-1749,2024-11-18,215.86
ORD-12118,CUST-1750,2024-07-24,29.62
ORD-12119,CUST-1750,2024-08-06,120.55
ORD-12120,CUST-1750,2024-08-17,53.6
ORD-12121,CUST-1750,2024-12-25,25.86
ORD-12122,CUST-1751,2024-05-03,33.91
ORD-12123,CUST-1751,2024-10-16,23.32
ORD-12124,CUST-1751,2024-12-19,12.53
ORD-12125,CUST-1752,2024-05-07,31.39
ORD-12126,CUST-1752,2024-09-29,179.41
ORD-12127,CUST-1752,2024-10-31,134.18
ORD-12128,CUST-1752,2024-12-02,48.4
ORD-12129,CUST-1753,2024-06-26,111.32
ORD-12130,CUST-1754,2024-08-10,113.13
ORD-12131,CUST-1755,2024-12-21,53.86
ORD-12132,CUST-1756,2024-02-08,172.41
ORD-12133,CUST-1756,2024-02-17,80.41
ORD-12134,CUST-1756,2024-03-16,46.32
ORD-12135,CUST-1756,2024-05-11,17.01
ORD-12136,CUST-1756,2024-06-25,108.61
ORD-12137,CUST-1756,2024-09-17,24.65
ORD-12138,CUST-1756,2025-01-02,81.89
ORD-12139,CUST-1757,2024-04-24,32.83
ORD-12140,CUST-1757,2024-07-26,17.21
ORD-12141,CUST-1757,2024-09-19,24.83
ORD-12142,CUST-1757,2024-10-13,16.63
ORD-12143,CUST-1757,2024-11-01,107.58
ORD-12144,CUST-1757,2025-02-11,28.78
ORD-12145,CUST-1758,2024-06-10,167.06
ORD-12146,CUST-1758,2024-08-14,63.38
ORD-12147,CUST-1758,2024-09-21,40.28
ORD-12148,CUST-1758,2024-10-29,81.75
ORD-12149,CUST-1758,2024-11-27,93.9
ORD-12150,CUST-1759,2024-10-01,31.19
ORD-12151,CUST-1760,2025-01-15,219.06
ORD-12152,CUST-1760,2025-01-24,13.48
ORD-12153,CUST-1760,2025-02-05,371.6
ORD-12154,CUST-1760,2025-02-18,57.89
ORD-12155,CUST-1761,2024-12-10,34.17
ORD-12156,CUST-1762,2024-06-12,34.69
ORD-12157,CUST-1763,2024-04-16,62.44
ORD-12158,CUST-1763,2024-05-17,50.2
ORD-12159,CUST-1763,2024-05-26,94.92
ORD-12160,CUST-1763,2024-06-10,26.76
ORD-12161,CUST-1763,2024-07-08,29.3
ORD-12162,CUST-1764,2024-03-22,23.51
ORD-12163,CUST-1765,2024-07-18,65.01
ORD-12164,CUST-1766,2024-07-18,28.17
ORD-12165,CUST-1766,2024-07-25,38.1
ORD-12166,CUST-1766,2024-08-05,92.95
ORD-12167,CUST-1766,2024-09-13,22.59
ORD-12168,CUST-1767,2024-02-04,28.9
ORD-12169,CUST-1767,2024-02-18,48.81
ORD-12170,CUST-1767,2024-04-11,32.41
ORD-12171,CUST-1767,2024-04-16,60.06
ORD-12172,CUST-1768,2024-04-15,58.13
ORD-12173,CUST-1768,2024-06-20,57.97
ORD-12174,CUST-1768,2024-06-28,96.08
ORD-12175,CUST-1768,2024-09-14,34.72
ORD-12176,CUST-1768,2024-11-07,48.65
ORD-12177,CUST-1768,2025-02-18,133.78
ORD-12178,CUST-1769,2024-12-12,96.28
ORD-12179,CUST-1769,2025-01-09,28.21
ORD-12180,CUST-1769,2025-02-02,34.22
ORD-12181,CUST-1769,2025-02-15,100.9
ORD-12182,CUST-1769,2025-03-05,51.85
ORD-12183,CUST-1770,2024-08-24,71.96
ORD-12184,CUST-1770,2024-09-22,49.25
ORD-12185,CUST-1771,2024-02-19,19.42
ORD-12186,CUST-1771,2024-04-06,26.72
ORD-12187,CUST-1772,2024-05-11,27.81
ORD-12188,CUST-1772,2024-06-15,13.79
ORD-12189,CUST-1773,2024-06-08,24.62
ORD-12190,CUST-1773,2024-06-26,32.36
ORD-12191,CUST-1773,2024-08-06,46.95
ORD-12192,CUST-1773,2024-12-21,21.28
ORD-12193,CUST-1774,2024-02-27,139.32
ORD-12194,CUST-1775,2024-09-24,159.5
ORD-12195,CUST-1775,2024-10-01,22.35
ORD-12196,CUST-1775,2024-12-01,49.87
ORD-12197,CUST-1775,2024-12-29,22.07
ORD-12198,CUST-1776,2024-04-13,55.1
ORD-12199,CUST-1777,2024-02-19,27.25
ORD-12200,CUST-1777,2024-03-18,133.99
ORD-12201,CUST-1777,2024-04-11,81.6
ORD-12202,CUST-1778,2025-02-01,21.34
ORD-12203,CUST-1778,2025-02-09,149.53
ORD-12204,CUST-1778,2025-03-02,80.79
ORD-12205,CUST-1779,2024-05-17,46.87
ORD-12206,CUST-1780,2025-01-03,15.78
ORD-12207,CUST-1780,2025-02-15,137.41
ORD-12208,CUST-1780,2025-03-04,148.34
ORD-12209,CUST-1781,2025-01-03,53.8
ORD-12210,CUST-1781,2025-01-09,88.59
ORD-12211,CUST-1781,2025-02-12,21.13
ORD-12212,CUST-1782,2024-07-21,122.92
ORD-12213,CUST-1783,2024-10-05,47.68
ORD-12214,CUST-1784,2025-01-04,20.26
ORD-12215,CUST-1784,2025-01-13,38.82
ORD-12216,CUST-1784,2025-02-08,28.18
ORD-12217,CUST-1784,2025-03-24,50.53
ORD-12218,CUST-1785,2024-05-04,19.32
ORD-12219,CUST-1785,2024-05-23,128.36
ORD-12220,CUST-1785,2024-11-21,56.76
ORD-12221,CUST-1786,2024-08-19,17.57
ORD-12222,CUST-1787,2024-09-07,78.55
ORD-12223,CUST-1787,2024-10-26,64.94
ORD-12224,CUST-1787,2025-05-12,98.16
ORD-12225,CUST-1788,2024-07-12,59.41
ORD-12226,CUST-1789,2024-09-03,126.93
ORD-12227,CUST-1789,2024-09-15,71.14
ORD-12228,CUST-1790,2025-01-27,45.03
ORD-12229,CUST-1791,2024-02-05,158.1
ORD-12230,CUST-1791,2024-03-03,36.94
ORD-12231,CUST-1792,2024-12-11,111.37
ORD-12232,CUST-1792,2025-04-15,30.83
ORD-12233,CUST-1793,2024-08-13,39.43
ORD-12234,CUST-1794,2024-08-10,82.91
